table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,ja,道後温泉駅前(石手寺),,,道後温泉駅前(石手寺)
stop_times,stop_headsign,en,Dogo Onsen Sta.(Ishite-ji),,,道後温泉駅前(石手寺)
stop_times,stop_headsign,ja,金比羅前（吉田）,,,金比羅前（吉田）
stop_times,stop_headsign,en,Konpira (Yoshida),,,金比羅前（吉田）
stop_times,stop_headsign,ja,高松駅高速ＢＴ,,,高松駅高速ＢＴ
stop_times,stop_headsign,ja,高浜駅前,,,高浜駅前
stop_times,stop_headsign,en,Takahamaeki,,,高浜駅前
stop_times,stop_headsign,ja,ＪＲ松山駅前,,,ＪＲ松山駅前
stop_times,stop_headsign,en,JR Matsuyama Sta.,,,ＪＲ松山駅前
stop_times,stop_headsign,ja,ＪＲ松山駅前(東野),,,ＪＲ松山駅前(東野)
stop_times,stop_headsign,en,JR Matsuyama Sta.(Higashino),,,ＪＲ松山駅前(東野)
agency,agency_name,ja,伊予鉄バス株式会社,,,伊予鉄バス株式会社
